Time,bboxes,zone_count
16:10:48,"[[0.775318   0.6010929  0.87527394 0.69156927]
 [0.3018225  0.7276096  0.45582354 0.856433  ]
 [0.5152788  0.6148783  0.61606073 0.7309051 ]
 [0.32403913 0.60115284 0.3857162  0.6798196 ]
 [0.5746879  0.6078232  0.6774336  0.7145176 ]
 [0.09280696 0.65520436 0.1585326  0.77610296]
 [0.6340793  0.5789941  0.73755646 0.70090294]
 [0.9385517  0.5722523  1.         0.63939583]
 [0.8623911  0.54138005 0.95773566 0.6041088 ]
 [0.06928059 0.5247906  0.11953303 0.5914754 ]
 [0.89323133 0.5342263  0.97941625 0.58947706]
 [0.7135442  0.55025697 0.7870222  0.6322835 ]
 [0.4512614  0.83414835 0.571911   0.99073184]
 [0.00596488 0.63991    0.08327883 0.7630442 ]
 [0.27269572 0.63200694 0.33550176 0.699919  ]
 [0.18816835 0.5190327  0.23060161 0.57949847]
 [0.33122945 0.47803524 0.3712751  0.53106785]
 [0.12506655 0.5273441  0.17710274 0.5912414 ]
 [0.6811056  0.793146   0.791439   0.96184707]
 [0.2110709  0.86852187 0.30600604 0.99959224]
 [0.4789833  0.59947586 0.5381202  0.66122556]
 [0.54943407 0.7661313  0.7016997  0.9757112 ]
 [0.90992033 0.5612094  0.99145675 0.6201167 ]
 [0.7774874  0.7883249  0.8858533  0.8825378 ]
 [0.8765902  0.7619493  0.98984724 0.8839455 ]
 [0.4021699  0.49378031 0.4509193  0.5647856 ]
 [0.4638359  0.55252564 0.52015513 0.6428532 ]
 [0.5863444  0.48279178 0.66556406 0.5526888 ]
 [0.52455264 0.54925305 0.5887224  0.62519073]
 [0.6422096  0.49233323 0.7036004  0.5475397 ]]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:49,"[[0.33305752 0.7229375  0.494516   0.83642215]
 [0.77534825 0.60100704 0.87491363 0.69102395]
 [0.32452995 0.6008689  0.38607863 0.6793318 ]
 [0.51574343 0.61486787 0.6174576  0.732595  ]
 [0.5733395  0.6082459  0.6761474  0.71475434]
 [0.09276649 0.6551156  0.158378   0.77561337]
 [0.6342048  0.5748984  0.73753864 0.7002079 ]
 [0.93892694 0.57275134 1.         0.6385304 ]
 [0.0691117  0.52477646 0.11963639 0.59166896]
 [0.86470443 0.5506383  0.9442311  0.6096704 ]
 [0.45172122 0.83463585 0.57153624 0.99033064]
 [0.89377767 0.53390515 0.9801157  0.589255  ]
 [0.18884932 0.5190891  0.23080067 0.57956743]
 [0.00603393 0.6403919  0.08351507 0.7624054 ]
 [0.33130193 0.47777408 0.37144867 0.5313926 ]
 [0.68856335 0.8098887  0.79063237 0.9749514 ]
 [0.5487197  0.76586044 0.70220715 0.9744026 ]
 [0.12478629 0.5276168  0.17718878 0.5911571 ]
 [0.71639234 0.55624306 0.7884316  0.6304928 ]
 [0.27260423 0.63027364 0.33455282 0.70466405]
 [0.64240605 0.4481402  0.68893874 0.5073691 ]
 [0.59707946 0.49383733 0.663802   0.5591073 ]
 [0.47931892 0.5989545  0.5375627  0.66087395]
 [0.910369   0.5611347  0.9899469  0.6204085 ]
 [0.64627063 0.53590775 0.77236456 0.6409202 ]
 [0.40213227 0.49246895 0.45086318 0.5646124 ]
 [0.8750629  0.761759   0.9896884  0.88433486]
 [0.77776766 0.7881799  0.88558847 0.8826774 ]
 [0.20945007 0.8677011  0.3066979  1.        ]
 [0.5895428  0.511443   0.6597966  0.5783408 ]
 [0.0351083  0.6023246  0.08862711 0.66630965]]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
16:10:50,"[[0.7758191  0.60058486 0.8750165  0.69074553]
 [0.37713638 0.706327   0.5044368  0.8125115 ]
 [0.51665133 0.61697525 0.61673224 0.7319401 ]
 [0.32272217 0.6020964  0.38405    0.6790391 ]
 [0.5728486  0.6073681  0.676161   0.71505535]
 [0.09395128 0.6559402  0.15846372 0.77408546]
 [0.63381046 0.5731959  0.7392007  0.7009787 ]
 [0.93820417 0.5732896  1.         0.639808  ]
 [0.6413329  0.5333473  0.77755165 0.6434151 ]
 [0.06998569 0.52480346 0.11936131 0.5911651 ]
 [0.86403227 0.5500987  0.94301456 0.61009616]
 [0.89628947 0.5338502  0.9767284  0.5888174 ]
 [0.00553596 0.6397573  0.08394746 0.764784  ]
 [0.56064785 0.50064564 0.64505166 0.55728555]
 [0.18840884 0.5194991  0.2312143  0.57892984]
 [0.6888348  0.8116777  0.7911874  0.97372115]
 [0.44953972 0.83590853 0.5692381  0.9901233 ]
 [0.33122498 0.47827095 0.37129772 0.53174305]
 [0.27192026 0.63036805 0.33514282 0.7042744 ]
 [0.12600476 0.52764785 0.17671336 0.59167755]
 [0.6379904  0.4467798  0.69302255 0.5110297 ]
 [0.54661113 0.7661675  0.70213884 0.97418886]
 [0.77767456 0.78817093 0.88763934 0.8821998 ]
 [0.91526055 0.5616594  0.9926752  0.6229583 ]
 [0.7182348  0.5603479  0.7897182  0.62993485]
 [0.87236685 0.7620435  0.98989093 0.8840079 ]
 [0.4799844  0.60183764 0.53843224 0.6617545 ]
 [0.40108672 0.49319047 0.45102894 0.5639332 ]
 [0.03555338 0.6013665  0.08803234 0.6660702 ]
 [0.46493694 0.5462076  0.57583636 0.6562789 ]
 [0.4593694  0.43862602 0.51579887 0.5214577 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:51,"[[0.77547455 0.6001952  0.8749111  0.6906812 ]
 [0.5161568  0.61976004 0.6166795  0.732651  ]
 [0.32394537 0.60130095 0.38460407 0.67817813]
 [0.09432063 0.6560907  0.15861548 0.77404904]
 [0.41434008 0.69245124 0.5003024  0.79017055]
 [0.57205933 0.6066236  0.6778211  0.7169099 ]
 [0.9383909  0.57225263 1.         0.6408763 ]
 [0.6356703  0.5776064  0.73784083 0.70248985]
 [0.86446744 0.5503599  0.9428046  0.60928786]
 [0.06962609 0.5245832  0.1194198  0.5909749 ]
 [0.8986716  0.53385884 0.9769502  0.5896851 ]
 [0.00598657 0.63920164 0.0841186  0.7652652 ]
 [0.68883735 0.8106894  0.79128855 0.97437614]
 [0.64527446 0.53373295 0.77470493 0.64265823]
 [0.18891014 0.5196666  0.23139141 0.57938844]
 [0.72028065 0.5617092  0.78921604 0.6306407 ]
 [0.27186513 0.630729   0.3352179  0.7037668 ]
 [0.33124426 0.47820526 0.37172744 0.53165746]
 [0.12639518 0.5276214  0.17646118 0.5913866 ]
 [0.91382056 0.5602185  0.99179244 0.6212771 ]
 [0.4803256  0.59696096 0.53813714 0.66075855]
 [0.7780929  0.7883181  0.8888142  0.8821698 ]
 [0.45055655 0.8349322  0.56914157 0.98969597]
 [0.548432   0.76663303 0.7029045  0.97563916]
 [0.86796594 0.7607372  0.99372405 0.88588786]
 [0.4637541  0.5572329  0.5221865  0.6395666 ]
 [0.5889757  0.47901988 0.651427   0.53584087]
 [0.40144628 0.4932431  0.4511788  0.5638512 ]
 [0.6404822  0.44771668 0.6914605  0.5093549 ]
 [0.0361025  0.6017707  0.08888439 0.6663251 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:52,"[[0.7744518  0.6010979  0.8746197  0.69076747]
 [0.0934313  0.6546379  0.1582945  0.7740467 ]
 [0.32637754 0.6011279  0.3858335  0.678693  ]
 [0.51276517 0.61597604 0.61360455 0.7341984 ]
 [0.9385991  0.5718776  1.         0.6395945 ]
 [0.57252294 0.6055099  0.67714804 0.71495676]
 [0.8654158  0.55002415 0.9438577  0.6089175 ]
 [0.64390874 0.53282505 0.7742386  0.6455078 ]
 [0.6368079  0.57599795 0.7377071  0.69976026]
 [0.06993277 0.5239577  0.1193927  0.59084237]
 [0.6409339  0.446772   0.6907305  0.50976783]
 [0.89585984 0.5338075  0.979268   0.5902953 ]
 [0.00589741 0.6393988  0.08399063 0.7630976 ]
 [0.5868272  0.47740367 0.65077347 0.5444733 ]
 [0.3308321  0.47817    0.37136045 0.5320492 ]
 [0.6805438  0.7928662  0.79212165 0.9620249 ]
 [0.18769968 0.52040267 0.23099352 0.57869655]
 [0.27185452 0.6305283  0.33516455 0.7044289 ]
 [0.12618792 0.5278528  0.17677176 0.5908174 ]
 [0.91167986 0.5594712  0.9920751  0.6202097 ]
 [0.71996677 0.5593529  0.7906565  0.63205713]
 [0.5480372  0.76808685 0.7016222  0.97673917]
 [0.43436328 0.671543   0.4952738  0.75491834]
 [0.7783479  0.78820854 0.8895355  0.882724  ]
 [0.52372533 0.5512499  0.58956885 0.62276614]
 [0.48148796 0.5976538  0.5351052  0.6659442 ]
 [0.4508518  0.8348263  0.5700938  0.9901949 ]
 [0.40207902 0.4950399  0.451846   0.5648511 ]
 [0.85701114 0.7640144  0.97887385 0.87111056]
 [0.48835698 0.50904197 0.550698   0.5575432 ]
 [0.03553903 0.6034357  0.08881731 0.66710633]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1]"
16:10:53,"[[0.7758594  0.60104054 0.8739711  0.6915157 ]
 [0.09363606 0.6542469  0.15839152 0.7737181 ]
 [0.51247317 0.61997217 0.6143396  0.73357034]
 [0.9384109  0.57196206 1.         0.6390173 ]
 [0.57237285 0.6061075  0.6773019  0.7147859 ]
 [0.32715264 0.60007644 0.3865887  0.68086547]
 [0.07003704 0.52403486 0.11935578 0.5906257 ]
 [0.8647857  0.5505031  0.94339234 0.6087429 ]
 [0.5853813  0.47753912 0.65232056 0.5467621 ]
 [0.63640326 0.5765881  0.73767906 0.6993823 ]
 [0.64323586 0.5326414  0.77407676 0.6469077 ]
 [0.895721   0.5346535  0.97880644 0.5917613 ]
 [0.0059682  0.6389534  0.08420387 0.76357234]
 [0.27241087 0.6305074  0.33433828 0.7027659 ]
 [0.18794717 0.520161   0.23033322 0.5782362 ]
 [0.6412217  0.44813323 0.6917568  0.50783956]
 [0.54752034 0.7670499  0.7019313  0.97791463]
 [0.68093795 0.79276586 0.79150987 0.96207273]
 [0.5224265  0.55056804 0.58843106 0.62543803]
 [0.71922094 0.5601727  0.78993016 0.6316797 ]
 [0.910644   0.5590512  0.99161947 0.6200124 ]
 [0.12561616 0.527999   0.17721695 0.5907426 ]
 [0.479962   0.6037889  0.53772855 0.66777706]
 [0.43138328 0.83456546 0.5976673  0.9978331 ]
 [0.43624237 0.62722486 0.49248326 0.7190445 ]
 [0.33089992 0.4782527  0.37150216 0.53202665]
 [0.7779665  0.7885871  0.8891661  0.8824188 ]
 [0.03539559 0.6034848  0.0891205  0.6677814 ]
 [0.43754956 0.5252557  0.5137597  0.57769597]
 [0.18917036 0.6372587  0.26617035 0.7637894 ]]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
16:10:54,"[[0.7763379  0.60127443 0.87419873 0.6909487 ]
 [0.09343269 0.6548009  0.15869696 0.77399474]
 [0.42954347 0.6261207  0.48503727 0.6947427 ]
 [0.51297987 0.61874604 0.61611104 0.7332552 ]
 [0.93851227 0.5727349  1.         0.63848805]
 [0.57387465 0.606464   0.67614317 0.714251  ]
 [0.86427426 0.5513674  0.94406235 0.6082658 ]
 [0.0698624  0.52379495 0.11923939 0.5906073 ]
 [0.54970556 0.768142   0.70228577 0.97842556]
 [0.0054371  0.63793194 0.08423141 0.7654901 ]
 [0.89636004 0.5338643  0.9811953  0.59064305]
 [0.63633364 0.57450247 0.73742324 0.6986495 ]
 [0.32593137 0.60235715 0.3870129  0.6826571 ]
 [0.72010154 0.5578637  0.78917485 0.63077015]
 [0.6412317  0.44823492 0.69213694 0.5080312 ]
 [0.58487344 0.47542194 0.6524963  0.5478595 ]
 [0.64334476 0.53248405 0.7725594  0.6465527 ]
 [0.18729588 0.5202367  0.23019476 0.5776758 ]
 [0.6810158  0.79242975 0.79181147 0.96183676]
 [0.27172762 0.6305033  0.334853   0.7012827 ]
 [0.40574744 0.52513146 0.49021083 0.5906512 ]
 [0.4772415  0.5993046  0.53685504 0.66554326]
 [0.9084557  0.55922806 0.99151385 0.6199206 ]
 [0.1255636  0.5276885  0.17718863 0.5906396 ]
 [0.432355   0.83401686 0.59625894 0.9977447 ]
 [0.3307297  0.47719106 0.37089053 0.5349731 ]
 [0.87258357 0.7554207  0.99166065 0.88758576]
 [0.45925087 0.4441439  0.5179496  0.51237786]
 [0.7785454  0.78886855 0.8906086  0.8820512 ]]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
16:10:55,"[[0.7752058  0.60084534 0.875209   0.69159305]
 [0.51493895 0.6168148  0.61600167 0.7322659 ]
 [0.09308749 0.654609   0.15890914 0.77362496]
 [0.9384472  0.5721097  1.         0.6389063 ]
 [0.5745762  0.6059701  0.6760389  0.715098  ]
 [0.07067124 0.52405447 0.11951655 0.5912778 ]
 [0.86549556 0.55085576 0.94406134 0.60850877]
 [0.6359834  0.5739311  0.7375553  0.6991775 ]
 [0.18714422 0.5204404  0.22948247 0.57919055]
 [0.900058   0.53422374 0.97941965 0.59242105]
 [0.64162034 0.5319518  0.7734001  0.6465669 ]
 [0.32542259 0.60126156 0.3879934  0.68199635]
 [0.42210996 0.6020803  0.48138946 0.6869073 ]
 [0.40099373 0.51834106 0.47810096 0.57938063]
 [0.641684   0.44812483 0.69220114 0.5102851 ]
 [0.5500556  0.7662743  0.70153314 0.9794331 ]
 [0.00560436 0.6386006  0.08319432 0.7630799 ]
 [0.58490527 0.47431925 0.6526166  0.5472962 ]
 [0.68866456 0.8068374  0.79035145 0.9765354 ]
 [0.7201308  0.5582008  0.78913444 0.63006014]
 [0.476509   0.6043483  0.5364458  0.66587174]
 [0.27246436 0.63027185 0.33410788 0.7028328 ]
 [0.90924567 0.5578307  0.99045163 0.6197217 ]
 [0.12568647 0.52768433 0.17716818 0.59129095]
 [0.45098773 0.83489096 0.5693388  0.99095964]
 [0.868265   0.75791574 0.992425   0.8852345 ]
 [0.3304236  0.47721812 0.37107205 0.5342412 ]
 [0.77768224 0.78774565 0.89029783 0.88199085]
 [0.18850268 0.6381399  0.26652232 0.76385766]
 [0.03442902 0.6027977  0.08856511 0.66808933]
 [0.4608773  0.4399079  0.516292   0.517203  ]
 [0.51997507 0.55040205 0.5883129  0.62756103]]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
16:10:56,"[[0.7740585  0.60201997 0.87440985 0.6901569 ]
 [0.09264519 0.6537963  0.15876551 0.7727129 ]
 [0.5148085  0.61886805 0.6158404  0.7315529 ]
 [0.3256321  0.6007209  0.38743702 0.67910075]
 [0.9388834  0.5728041  1.         0.6396208 ]
 [0.5755524  0.60886216 0.6764109  0.7150528 ]
 [0.8656211  0.55105525 0.9422441  0.60871136]
 [0.06901352 0.5251216  0.11984295 0.5921309 ]
 [0.90107423 0.5338435  0.9766177  0.5910646 ]
 [0.6369611  0.57529324 0.7378942  0.70019233]
 [0.18650407 0.51975316 0.2291621  0.5806288 ]
 [0.58551735 0.47468272 0.65174735 0.5465747 ]
 [0.42153504 0.6072399  0.4780588  0.68367857]
 [0.64324313 0.53319436 0.7715367  0.64493275]
 [0.4009467  0.5179521  0.4846232  0.5782507 ]
 [0.90878445 0.5582597  0.9878617  0.62004936]
 [0.6421884  0.4494829  0.6921816  0.51178294]
 [0.4764299  0.6063344  0.537821   0.6634415 ]
 [0.1259798  0.52709186 0.17638853 0.5913825 ]
 [0.6885413  0.8097527  0.789721   0.97461236]
 [0.7214212  0.5616254  0.7884692  0.6297103 ]
 [0.27262577 0.6296035  0.33427095 0.7035928 ]
 [0.00713727 0.63935745 0.08170083 0.7610972 ]
 [0.55123615 0.7654431  0.7006297  0.9779901 ]
 [0.33037987 0.4767729  0.3707621  0.53359026]
 [0.450272   0.835401   0.56894517 0.9894442 ]
 [0.46075797 0.43815875 0.5168313  0.51522887]
 [0.5160651  0.5472118  0.58967716 0.62609273]
 [0.18831933 0.63708955 0.26664367 0.763655  ]
 [0.8530097  0.7099929  0.8896506  0.7899526 ]
 [0.77708644 0.78744537 0.88734734 0.8819384 ]
 [0.2962968  0.5164358  0.34091228 0.57289654]]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
16:10:57,"[[0.77617663 0.6017298  0.874196   0.6893933 ]
 [0.09391708 0.6545282  0.15849683 0.7738195 ]
 [0.51517636 0.6170868  0.6155904  0.7318502 ]
 [0.57536715 0.6079513  0.6761088  0.71396965]
 [0.8621133  0.54313874 0.952865   0.60299796]
 [0.5857114  0.47623265 0.6530134  0.54617953]
 [0.32560328 0.60215515 0.38729346 0.6804469 ]
 [0.9389382  0.57264787 1.         0.63905823]
 [0.6358492  0.576782   0.7386095  0.6996548 ]
 [0.9006018  0.53441894 0.97845846 0.5914611 ]
 [0.06894227 0.5255578  0.11955258 0.59241515]
 [0.42155465 0.59770375 0.47866207 0.6791386 ]
 [0.6422976  0.45029962 0.6921839  0.51150393]
 [0.72129184 0.56220526 0.78987277 0.6308983 ]
 [0.6422381  0.53236675 0.77119774 0.6447339 ]
 [0.18700843 0.51911336 0.2294962  0.5782728 ]
 [0.68858767 0.8140404  0.789844   0.9717399 ]
 [0.9086166  0.5583537  0.989023   0.6192193 ]
 [0.47690007 0.60498774 0.53767496 0.6641056 ]
 [0.39766952 0.5174704  0.48385403 0.581381  ]
 [0.00529383 0.6408108  0.08271807 0.76127493]
 [0.77731156 0.7874312  0.88844913 0.88199514]
 [0.27152961 0.629336   0.33497128 0.7031133 ]
 [0.5497981  0.7666594  0.7007401  0.97721237]
 [0.12561058 0.5277035  0.17693372 0.5913222 ]
 [0.32998443 0.47657198 0.3714052  0.53371865]
 [0.51729935 0.54637057 0.59096396 0.62722105]
 [0.46130368 0.44095474 0.51748115 0.5167505 ]
 [0.45048392 0.8359314  0.5688394  0.98986316]
 [0.03557579 0.6020632  0.08891422 0.6674415 ]]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
16:10:58,"[[0.7764217  0.602368   0.87264085 0.6892146 ]
 [0.5147381  0.6168526  0.61563635 0.73140365]
 [0.0939606  0.65515405 0.15858054 0.77356225]
 [0.5754888  0.60758054 0.6757703  0.71379906]
 [0.32646814 0.60120994 0.38759905 0.67783904]
 [0.8655409  0.550758   0.9420981  0.6080537 ]
 [0.9386236  0.57288945 1.         0.6402107 ]
 [0.41720942 0.60422415 0.47925642 0.67472255]
 [0.587131   0.47855356 0.65192014 0.5467878 ]
 [0.06876631 0.5250447  0.11954527 0.5917061 ]
 [0.6362009  0.5782769  0.73806304 0.6999845 ]
 [0.90039974 0.53505564 0.97840726 0.59223366]
 [0.72229826 0.5638691  0.7884011  0.6311488 ]
 [0.6807529  0.7922945  0.7917723  0.96149737]
 [0.18747926 0.51968807 0.22977799 0.57835746]
 [0.6429082  0.53274137 0.7702808  0.6456283 ]
 [0.4788063  0.60691434 0.5383895  0.66317266]
 [0.0055849  0.6398658  0.08311505 0.7629067 ]
 [0.39522374 0.5192572  0.471657   0.5799398 ]
 [0.9081292  0.55736893 0.9894418  0.6198403 ]
 [0.12575755 0.5274348  0.17679103 0.59078074]
 [0.6426886  0.4495175  0.69331473 0.5114202 ]
 [0.5501772  0.7680002  0.7026602  0.9764003 ]
 [0.2716063  0.6288279  0.33451572 0.7024601 ]
 [0.8725092  0.76050997 0.992291   0.88603187]
 [0.32997128 0.47718772 0.3715831  0.534523  ]
 [0.51916486 0.54706323 0.5914642  0.6277275 ]
 [0.7802677  0.7890947  0.8854897  0.88308454]
 [0.8184969  0.7122486  0.84916925 0.79338574]
 [0.45152542 0.8359851  0.5688779  0.9880316 ]
 [0.46142316 0.43812925 0.5177619  0.51700574]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
16:10:59,"[[0.7764615  0.6014205  0.8746785  0.6908482 ]
 [0.5160639  0.6150097  0.6152806  0.7316618 ]
 [0.09413001 0.65402806 0.1588308  0.77465785]
 [0.3285143  0.60202974 0.38484132 0.6781481 ]
 [0.5755551  0.6076698  0.6744903  0.71367186]
 [0.9389673  0.574156   1.         0.63921654]
 [0.06903715 0.52479094 0.11958526 0.59097713]
 [0.8651181  0.5507277  0.9420483  0.6085172 ]
 [0.6370252  0.57837516 0.7371164  0.69932854]
 [0.8993199  0.53510153 0.9778699  0.59235555]
 [0.72324115 0.55894727 0.78732455 0.6302283 ]
 [0.4165603  0.59641814 0.47660282 0.6700508 ]
 [0.64226323 0.44914442 0.69158757 0.51108706]
 [0.47477064 0.60876906 0.538332   0.66297543]
 [0.5858006  0.47576362 0.6530786  0.5474011 ]
 [0.39273292 0.5157876  0.46851057 0.583922  ]
 [0.68156576 0.79318345 0.7914641  0.96095234]
 [0.64468586 0.5326209  0.77157354 0.6450214 ]
 [0.18692881 0.5191358  0.22897317 0.5777578 ]
 [0.12525485 0.52761906 0.1770305  0.59042805]
 [0.9079398  0.5590082  0.98981684 0.6190325 ]
 [0.27157316 0.6295517  0.3349437  0.7028169 ]
 [0.79905105 0.7174128  0.82645977 0.79875845]
 [0.00612735 0.6386205  0.08321064 0.76362544]
 [0.550416   0.76799256 0.70431674 0.97597104]
 [0.3305468  0.47647575 0.37143514 0.5347715 ]
 [0.8721362  0.7609036  0.9925169  0.88607466]
 [0.46117145 0.43813956 0.5171874  0.5183619 ]
 [0.7813889  0.78679276 0.8755956  0.8841044 ]
 [0.52020043 0.54952264 0.58971703 0.62680876]
 [0.43623236 0.8313269  0.5951034  0.9980889 ]
 [0.29738632 0.5190169  0.34460443 0.572003  ]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
16:11:00,"[[0.7755444  0.60100377 0.87471145 0.6915682 ]
 [0.32907465 0.5993071  0.38818675 0.67899245]
 [0.516566   0.6141326  0.6155969  0.73148406]
 [0.09409881 0.65559006 0.1581485  0.7751067 ]
 [0.5747523  0.6072527  0.67592067 0.7136897 ]
 [0.93893766 0.5741841  1.         0.6393349 ]
 [0.06948636 0.52448165 0.11994313 0.59106123]
 [0.41555348 0.58987015 0.47711557 0.6650851 ]
 [0.8653141  0.55089414 0.94191706 0.6089487 ]
 [0.7230507  0.56045973 0.78711504 0.63077956]
 [0.6371209  0.58035725 0.73735726 0.6991662 ]
 [0.89773256 0.5350296  0.9796156  0.59282595]
 [0.4758182  0.6051671  0.5373267  0.66361547]
 [0.37178627 0.5305867  0.44791085 0.5937564 ]
 [0.18671969 0.51933706 0.22905079 0.5776588 ]
 [0.27192178 0.6294568  0.3352222  0.7037676 ]
 [0.12551077 0.5272477  0.17667988 0.5908454 ]
 [0.32893938 0.47661254 0.37306514 0.53327924]
 [0.64233994 0.44960845 0.69204754 0.5111923 ]
 [0.6463771  0.53311884 0.7708316  0.64449966]
 [0.58634275 0.47412664 0.653098   0.5471294 ]
 [0.6888552  0.8116505  0.78984153 0.9721771 ]
 [0.9077818  0.55949795 0.9917778  0.6198126 ]
 [0.00691308 0.63904583 0.08273429 0.76344234]
 [0.7782058  0.78711754 0.88487154 0.88370657]
 [0.5514179  0.7674123  0.70519567 0.97526824]
 [0.5249609  0.55145925 0.59483993 0.62602055]
 [0.8716477  0.76219416 0.9930914  0.88444597]
 [0.45820916 0.4368885  0.51660043 0.5206444 ]
 [0.4342633  0.83222777 0.5942521  0.9973638 ]
 [0.77668595 0.71691227 0.80766016 0.8019523 ]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
16:11:01,"[[0.7742548  0.60033745 0.87401253 0.69119835]
 [0.51580507 0.61474437 0.61554384 0.73136926]
 [0.09353752 0.65558684 0.1584066  0.7740598 ]
 [0.5740555  0.60664785 0.6754126  0.71322715]
 [0.63726944 0.57705414 0.7376219  0.69843113]
 [0.93863064 0.5729686  1.         0.63941425]
 [0.0697431  0.52489835 0.12018692 0.5919599 ]
 [0.86459017 0.55106795 0.9424856  0.608893  ]
 [0.18576021 0.5194704  0.23007633 0.578742  ]
 [0.8959272  0.5348848  0.9800257  0.5914955 ]
 [0.58646953 0.4778497  0.65271837 0.5478532 ]
 [0.72148687 0.5604914  0.7884574  0.6289688 ]
 [0.33145052 0.5978798  0.38960844 0.67802775]
 [0.47796556 0.6061099  0.5393227  0.6620084 ]
 [0.12615013 0.52708656 0.17646208 0.59152865]
 [0.6424238  0.5330421  0.7710736  0.6454174 ]
 [0.006536   0.63905126 0.08255189 0.7637792 ]
 [0.6420703  0.4497429  0.6923138  0.51140875]
 [0.55033875 0.76835895 0.7034799  0.9761965 ]
 [0.41498005 0.5872369  0.4772055  0.661882  ]
 [0.5251608  0.5501137  0.59449476 0.6253794 ]
 [0.9078092  0.5596565  0.99189144 0.6195205 ]
 [0.68901646 0.81274074 0.7901388  0.97361284]
 [0.27159387 0.6286328  0.334059   0.70425415]
 [0.7747236  0.7911087  0.8829197  0.8805483 ]
 [0.87273735 0.7609163  0.9933344  0.8832488 ]
 [0.3603107  0.5316232  0.42481798 0.5868387 ]
 [0.33097744 0.47676808 0.37239304 0.5364138 ]
 [0.45284325 0.8339291  0.5674796  0.9891531 ]
 [0.29589704 0.52003664 0.34366295 0.5711192 ]
 [0.46067798 0.43931195 0.51547974 0.5199919 ]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
